obs_id	nct	canonical_payload	om_index	results_group_id	class_index	class_title	category_index	category_title	measurement_value_raw	measurement_spread	measurement_lower	measurement_upper	measurement_comment	om_param_type	om_unit_of_measure	class_denom_units	class_denom_value_for_group	source_pointer
NCT00996892#om96#OG004	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG004	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG004]::classes[3]::categories[0]
NCT00996892#om96#OG005	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG005	0	PR	0		1					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG005]::classes[0]::categories[0]
NCT00996892#om96#OG005	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG005	1	SD	0		3					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG005]::classes[1]::categories[0]
NCT00996892#om96#OG005	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG005	2	PD	0		4					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG005]::classes[2]::categories[0]
NCT00996892#om96#OG005	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG005	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG005]::classes[3]::categories[0]
NCT00996892#om96#OG006	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG006	0	PR	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG006]::classes[0]::categories[0]
NCT00996892#om96#OG006	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG006	1	SD	0		1					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG006]::classes[1]::categories[0]
NCT00996892#om96#OG006	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG006	2	PD	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG006]::classes[2]::categories[0]
NCT00996892#om96#OG006	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG006	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG006]::classes[3]::categories[0]
NCT00996892#om96#OG007	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG007	0	PR	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG007]::classes[0]::categories[0]
NCT00996892#om96#OG007	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG007	1	SD	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG007]::classes[1]::categories[0]
NCT00996892#om96#OG007	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG007	2	PD	0		2					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG007]::classes[2]::categories[0]
NCT00996892#om96#OG007	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG007	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG007]::classes[3]::categories[0]
NCT00996892#om96#OG008	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG008	0	PR	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG008]::classes[0]::categories[0]
NCT00996892#om96#OG008	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG008	1	SD	0		2					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG008]::classes[1]::categories[0]
NCT00996892#om96#OG008	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG008	2	PD	0		1					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG008]::classes[2]::categories[0]
NCT00996892#om96#OG008	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG008	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG008]::classes[3]::categories[0]
NCT00996892#om96#OG009	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG009	0	PR	0		1					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG009]::classes[0]::categories[0]
NCT00996892#om96#OG009	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG009	1	SD	0		3					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG009]::classes[1]::categories[0]
NCT00996892#om96#OG009	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG009	2	PD	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG009]::classes[2]::categories[0]
NCT00996892#om96#OG009	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG009	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG009]::classes[3]::categories[0]
NCT00996892#om96#OG010	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG010	0	PR	0		2					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG010]::classes[0]::categories[0]
NCT00996892#om96#OG010	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG010	1	SD	0		16					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG010]::classes[1]::categories[0]
NCT00996892#om96#OG010	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG010	2	PD	0		17					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG010]::classes[2]::categories[0]
NCT00996892#om96#OG010	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG010	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG010]::classes[3]::categories[0]
NCT00996892#om96#OG011	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG011	0	PR	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG011]::classes[0]::categories[0]
NCT00996892#om96#OG011	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG011	1	SD	0		5					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG011]::classes[1]::categories[0]
NCT00996892#om96#OG011	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG011	2	PD	0		1					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG011]::classes[2]::categories[0]
NCT00996892#om96#OG011	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG011	3	Unable to Evaluate	0		1					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG011]::classes[3]::categories[0]
NCT00996892#om96#OG012	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG012	0	PR	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG012]::classes[0]::categories[0]
NCT00996892#om96#OG012	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG012	1	SD	0		2					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG012]::classes[1]::categories[0]
NCT00996892#om96#OG012	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG012	2	PD	0		4					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG012]::classes[2]::categories[0]
NCT00996892#om96#OG012	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG012	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG012]::classes[3]::categories[0]
NCT00996892#om96#OG013	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG013	0	PR	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG013]::classes[0]::categories[0]
NCT00996892#om96#OG013	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG013	1	SD	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG013]::classes[1]::categories[0]
NCT00996892#om96#OG013	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG013	2	PD	0		3					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG013]::classes[2]::categories[0]
NCT00996892#om96#OG013	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG013	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG013]::classes[3]::categories[0]
NCT00996892#om96#OG014	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG014	0	PR	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG014]::classes[0]::categories[0]
NCT00996892#om96#OG014	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG014	1	SD	0		1					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG014]::classes[1]::categories[0]
NCT00996892#om96#OG014	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG014	2	PD	0		3					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG014]::classes[2]::categories[0]
NCT00996892#om96#OG014	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG014	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG014]::classes[3]::categories[0]
NCT00996892#om96#OG015	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG015	0	PR	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG015]::classes[0]::categories[0]
NCT00996892#om96#OG015	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG015	1	SD	0		1					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG015]::classes[1]::categories[0]
NCT00996892#om96#OG015	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG015	2	PD	0		2					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG015]::classes[2]::categories[0]
NCT00996892#om96#OG015	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG015	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG015]::classes[3]::categories[0]
NCT00996892#om96#OG016	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG016	0	PR	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG016]::classes[0]::categories[0]
NCT00996892#om96#OG016	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG016	1	SD	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG016]::classes[1]::categories[0]
NCT00996892#om96#OG016	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG016	2	PD	0		3					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG016]::classes[2]::categories[0]
NCT00996892#om96#OG016	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG016	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG016]::classes[3]::categories[0]
NCT00996892#om96#OG017	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG017	0	PR	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG017]::classes[0]::categories[0]
NCT00996892#om96#OG017	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG017	1	SD	0		1					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG017]::classes[1]::categories[0]
NCT00996892#om96#OG017	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG017	2	PD	0		2					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG017]::classes[2]::categories[0]
NCT00996892#om96#OG017	NCT00996892	ctg_results_bor_1999_2009.txt	96	OG017	3	Unable to Evaluate	0		0					NUMBER	participants			ctg_results_bor_1999_2009.txt::NCT00996892::outcomeMeasures[96]::groups[OG017]::classes[3]::categories[0]
NCT00751036#om1#OG000	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG000	0	Disease Control Rate (CR, PR, or SD)	0		54.2		39.2	68.6		NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG000]::classes[0]::categories[0]
NCT00751036#om1#OG000	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG000	1	Complete Response (CR)	0		2.1		0.1	11.1		NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG000]::classes[1]::categories[0]
NCT00751036#om1#OG000	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG000	2	Partial Response (PR)	0		4.2		0.5	14.3		NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG000]::classes[2]::categories[0]
NCT00751036#om1#OG000	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG000	3	Stable Disease (SD)	0		47.9		33.3	62.8		NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG000]::classes[3]::categories[0]
NCT00751036#om1#OG000	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG000	4	Progressive Disease (PD)	0		25.0		13.6	39.6		NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG000]::classes[4]::categories[0]
NCT00751036#om1#OG000	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG000	5	Unknown (UNK)	0		20.8		NA	NA	Confidence Interval was not assessed for Unknown.	NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG000]::classes[5]::categories[0]
NCT00751036#om1#OG001	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG001	0	Disease Control Rate (CR, PR, or SD)	0		47.8		32.9	63.1		NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG001]::classes[0]::categories[0]
NCT00751036#om1#OG001	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG001	1	Complete Response (CR)	0		0		0	7.7		NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG001]::classes[1]::categories[0]
NCT00751036#om1#OG001	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG001	2	Partial Response (PR)	0		6.5		1.4	17.9		NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG001]::classes[2]::categories[0]
NCT00751036#om1#OG001	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG001	3	Stable Disease (SD)	0		41.3		27.0	56.8		NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG001]::classes[3]::categories[0]
NCT00751036#om1#OG001	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG001	4	Progressive Disease (PD)	0		37.0		23.2	52.5		NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG001]::classes[4]::categories[0]
NCT00751036#om1#OG001	NCT00751036	ctg_results_bor_1999_2009.txt	1	OG001	5	Unknown (UNK)	0		15.2		NA	NA	Confidence Interval was not assessed for Unknown.	NUMBER	Percentage of Patients			ctg_results_bor_1999_2009.txt::NCT00751036::outcomeMeasures[1]::groups[OG001]::classes[5]::categories[0]
NCT00323882#om4#OG000	NCT00323882	ctg_results_bor_1999_2009.txt	4	OG000	0		0		12.5		0.3	52.7		NUMBER	percentage of participants			ctg_results_bor_1999_2009.txt::NCT00323882::outcomeMeasures[4]::groups[OG000]::classes[0]::categories[0]
NCT00323882#om4#OG001	NCT00323882	ctg_results_bor_1999_2009.txt	4	OG001	0		0		0		0	0		NUMBER	percentage of participants			ctg_results_bor_1999_2009.txt::NCT00323882::outcomeMeasures[4]::groups[OG001]::classes[0]::categories[0]
NCT00323882#om4#OG002	NCT00323882	ctg_results_bor_1999_2009.txt	4	OG002	0		0		0		0	0		NUMBER	percentage of participants			ctg_results_bor_1999_2009.txt::NCT00323882::outcomeMeasures[4]::groups[OG002]::classes[0]::categories[0]
NCT00323882#om5#OG000	NCT00323882	ctg_results_bor_1999_2009.txt	5	OG000	0	PSA Response Rate at Day 85	0		18.8		4.0	45.6		NUMBER	percentage of participants			ctg_results_bor_1999_2009.txt::NCT00323882::outcomeMeasures[5]::groups[OG000]::classes[0]::categories[0]
NCT00323882#om5#OG000	NCT00323882	ctg_results_bor_1999_2009.txt	5	OG000	1	Overall PSA Response Rate	0		25.0		7.3	52.4		NUMBER	percentage of participants			ctg_results_bor_1999_2009.txt::NCT00323882::outcomeMeasures[5]::groups[OG000]::classes[1]::categories[0]
