record_type	nct_id	payload_file	outcome_measure_index	outcome_measure_title	group_id	group_title	class_index	class_title	category_title	category_value_raw	category_value_int	producer_label	producer_kept	reported_denominator_participants	sum_all_integer_categories_in_class	residual_denominator_minus_sum	stored_cells_CR_PR_SD_PD	stored_evaluable_n	job1_classification	overwrite_scope	conflicting_overwrite	corrected_reading_status	note	source_pointer
CATEGORY	NCT02994953	ctg_results_bor_2014_2017.txt	23	Part A: Number of Participants With Confirmed Best Overall Response (BOR) According to Response Evaluation Criteria in Solid Tumors Version 1.1	OG003	Part A Cohort 4: M9241 16.8 mcg/kg +Avelumab 10 mg/kg	0	<untitled>	Progressive Disease (PD)	2	2	PD	kept	6	6	0	CR=1;PR=0;SD=1;PD=2	4	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02994953] :: outcomeMeasures[23] :: groups[OG003]
CATEGORY	NCT02994953	ctg_results_bor_2014_2017.txt	23	Part A: Number of Participants With Confirmed Best Overall Response (BOR) According to Response Evaluation Criteria in Solid Tumors Version 1.1	OG003	Part A Cohort 4: M9241 16.8 mcg/kg +Avelumab 10 mg/kg	0	<untitled>	Non CR/Non PD	0	0		dropped	6	6	0	CR=1;PR=0;SD=1;PD=2	4	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02994953] :: outcomeMeasures[23] :: groups[OG003]
CATEGORY	NCT02994953	ctg_results_bor_2014_2017.txt	23	Part A: Number of Participants With Confirmed Best Overall Response (BOR) According to Response Evaluation Criteria in Solid Tumors Version 1.1	OG003	Part A Cohort 4: M9241 16.8 mcg/kg +Avelumab 10 mg/kg	0	<untitled>	Not Evaluable	2	2		dropped	6	6	0	CR=1;PR=0;SD=1;PD=2	4	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02994953] :: outcomeMeasures[23] :: groups[OG003]
ROW	NCT02994953	ctg_results_bor_2014_2017.txt	23	Part A: Number of Participants With Confirmed Best Overall Response (BOR) According to Response Evaluation Criteria in Solid Tumors Version 1.1	OG003	Part A Cohort 4: M9241 16.8 mcg/kg +Avelumab 10 mg/kg	0	<untitled>	(corrected reading)		6			6	6	0	CR=1;PR=0;SD=1;PD=2	4	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02994953] :: outcomeMeasures[23] :: groups[OG003]
CLASS	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG000	Cemiplimab	0	<untitled>	(all 6 categories)		357		kept=4;dropped=2;overwritten=0	357	357	0	CR=30;PR=121;SD=90;PD=76	317	unsupported	none	False	RECOVERABLE	dropped: Non-CR/Non-PD | Not Evaluable (NE)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG000]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG000	Cemiplimab	0	<untitled>	Complete Response (CR)	30	30	CR	kept	357	357	0	CR=30;PR=121;SD=90;PD=76	317	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG000]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG000	Cemiplimab	0	<untitled>	Partial Response (PR)	121	121	PR	kept	357	357	0	CR=30;PR=121;SD=90;PD=76	317	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG000]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG000	Cemiplimab	0	<untitled>	Stable Disease (SD)	90	90	SD	kept	357	357	0	CR=30;PR=121;SD=90;PD=76	317	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG000]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG000	Cemiplimab	0	<untitled>	Non-CR/Non-PD	2	2		dropped	357	357	0	CR=30;PR=121;SD=90;PD=76	317	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG000]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG000	Cemiplimab	0	<untitled>	Progressive Disease (PD)	76	76	PD	kept	357	357	0	CR=30;PR=121;SD=90;PD=76	317	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG000]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG000	Cemiplimab	0	<untitled>	Not Evaluable (NE)	38	38		dropped	357	357	0	CR=30;PR=121;SD=90;PD=76	317	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG000]
ROW	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG000	Cemiplimab	0	<untitled>	(corrected reading)		357			357	357	0	CR=30;PR=121;SD=90;PD=76	317	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG000]
CLASS	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG001	Chemotherapy	0	<untitled>	(all 6 categories)		355		kept=4;dropped=2;overwritten=0	355	355	0	CR=4;PR=72;SD=175;PD=56	307	unsupported	none	False	RECOVERABLE	dropped: Non-CR/Non-PD | Not Evaluable (NE)	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG001]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG001	Chemotherapy	0	<untitled>	Complete Response (CR)	4	4	CR	kept	355	355	0	CR=4;PR=72;SD=175;PD=56	307	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG001]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG001	Chemotherapy	0	<untitled>	Partial Response (PR)	72	72	PR	kept	355	355	0	CR=4;PR=72;SD=175;PD=56	307	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG001]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG001	Chemotherapy	0	<untitled>	Stable Disease (SD)	175	175	SD	kept	355	355	0	CR=4;PR=72;SD=175;PD=56	307	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG001]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG001	Chemotherapy	0	<untitled>	Non-CR/Non-PD	4	4		dropped	355	355	0	CR=4;PR=72;SD=175;PD=56	307	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG001]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG001	Chemotherapy	0	<untitled>	Progressive Disease (PD)	56	56	PD	kept	355	355	0	CR=4;PR=72;SD=175;PD=56	307	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG001]
CATEGORY	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG001	Chemotherapy	0	<untitled>	Not Evaluable (NE)	44	44		dropped	355	355	0	CR=4;PR=72;SD=175;PD=56	307	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG001]
ROW	NCT03088540	ctg_results_bor_2014_2017.txt	3	Best Overall Response (BOR) Per IRC	OG001	Chemotherapy	0	<untitled>	(corrected reading)		355			355	355	0	CR=4;PR=72;SD=175;PD=56	307	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03088540] :: outcomeMeasures[3] :: groups[OG001]
CLASS	NCT03093155	ctg_results_bor_2014_2017.txt	4	Differences in Response to the Combination of Ixabepilone and Bevacizumab in Relationship to Previous Treatment With Bevacizumab and Taxanes	OG000	Ixabepilone	0	<untitled>	(all 5 categories)		13		kept=4;dropped=1;overwritten=0	13	13	0	CR=0;PR=0;SD=7;PD=5	12	unsupported	none	False	RECOVERABLE	dropped: Not Assessed	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03093155] :: outcomeMeasures[4] :: groups[OG000]
CATEGORY	NCT03093155	ctg_results_bor_2014_2017.txt	4	Differences in Response to the Combination of Ixabepilone and Bevacizumab in Relationship to Previous Treatment With Bevacizumab and Taxanes	OG000	Ixabepilone	0	<untitled>	Complete Response (CR)	0	0	CR	kept	13	13	0	CR=0;PR=0;SD=7;PD=5	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03093155] :: outcomeMeasures[4] :: groups[OG000]
CATEGORY	NCT03093155	ctg_results_bor_2014_2017.txt	4	Differences in Response to the Combination of Ixabepilone and Bevacizumab in Relationship to Previous Treatment With Bevacizumab and Taxanes	OG000	Ixabepilone	0	<untitled>	Partial Response (PR)	0	0	PR	kept	13	13	0	CR=0;PR=0;SD=7;PD=5	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03093155] :: outcomeMeasures[4] :: groups[OG000]
CATEGORY	NCT03093155	ctg_results_bor_2014_2017.txt	4	Differences in Response to the Combination of Ixabepilone and Bevacizumab in Relationship to Previous Treatment With Bevacizumab and Taxanes	OG000	Ixabepilone	0	<untitled>	Stable Disease (SD)	7	7	SD	kept	13	13	0	CR=0;PR=0;SD=7;PD=5	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03093155] :: outcomeMeasures[4] :: groups[OG000]
CATEGORY	NCT03093155	ctg_results_bor_2014_2017.txt	4	Differences in Response to the Combination of Ixabepilone and Bevacizumab in Relationship to Previous Treatment With Bevacizumab and Taxanes	OG000	Ixabepilone	0	<untitled>	Progressive Disease (PD)	5	5	PD	kept	13	13	0	CR=0;PR=0;SD=7;PD=5	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03093155] :: outcomeMeasures[4] :: groups[OG000]
CATEGORY	NCT03093155	ctg_results_bor_2014_2017.txt	4	Differences in Response to the Combination of Ixabepilone and Bevacizumab in Relationship to Previous Treatment With Bevacizumab and Taxanes	OG000	Ixabepilone	0	<untitled>	Not Assessed	1	1		dropped	13	13	0	CR=0;PR=0;SD=7;PD=5	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03093155] :: outcomeMeasures[4] :: groups[OG000]
ROW	NCT03093155	ctg_results_bor_2014_2017.txt	4	Differences in Response to the Combination of Ixabepilone and Bevacizumab in Relationship to Previous Treatment With Bevacizumab and Taxanes	OG000	Ixabepilone	0	<untitled>	(corrected reading)		13			13	13	0	CR=0;PR=0;SD=7;PD=5	12	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03093155] :: outcomeMeasures[4] :: groups[OG000]
CLASS	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG000	Arm A	0	<untitled>	(all 6 categories)		24		kept=4;dropped=2;overwritten=0	24	24	0	CR=0;PR=2;SD=8;PD=12	22	unsupported	none	False	RECOVERABLE	dropped: Not evaluable | Missing	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG000]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG000	Arm A	0	<untitled>	Complete response	0	0	CR	kept	24	24	0	CR=0;PR=2;SD=8;PD=12	22	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG000]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG000	Arm A	0	<untitled>	Partial response	2	2	PR	kept	24	24	0	CR=0;PR=2;SD=8;PD=12	22	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG000]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG000	Arm A	0	<untitled>	Stable disease	8	8	SD	kept	24	24	0	CR=0;PR=2;SD=8;PD=12	22	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG000]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG000	Arm A	0	<untitled>	Progressive disease	12	12	PD	kept	24	24	0	CR=0;PR=2;SD=8;PD=12	22	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG000]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG000	Arm A	0	<untitled>	Not evaluable	1	1		dropped	24	24	0	CR=0;PR=2;SD=8;PD=12	22	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG000]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG000	Arm A	0	<untitled>	Missing	1	1		dropped	24	24	0	CR=0;PR=2;SD=8;PD=12	22	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG000]
ROW	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG000	Arm A	0	<untitled>	(corrected reading)		24			24	24	0	CR=0;PR=2;SD=8;PD=12	22	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG000]
CLASS	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG001	Arm B	0	<untitled>	(all 6 categories)		26		kept=4;dropped=2;overwritten=0	26	26	0	CR=1;PR=0;SD=8;PD=10	19	unsupported	none	False	RECOVERABLE	dropped: Not evaluable | Missing	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG001]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG001	Arm B	0	<untitled>	Complete response	1	1	CR	kept	26	26	0	CR=1;PR=0;SD=8;PD=10	19	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG001]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG001	Arm B	0	<untitled>	Partial response	0	0	PR	kept	26	26	0	CR=1;PR=0;SD=8;PD=10	19	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG001]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG001	Arm B	0	<untitled>	Stable disease	8	8	SD	kept	26	26	0	CR=1;PR=0;SD=8;PD=10	19	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG001]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG001	Arm B	0	<untitled>	Progressive disease	10	10	PD	kept	26	26	0	CR=1;PR=0;SD=8;PD=10	19	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG001]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG001	Arm B	0	<untitled>	Not evaluable	2	2		dropped	26	26	0	CR=1;PR=0;SD=8;PD=10	19	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG001]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG001	Arm B	0	<untitled>	Missing	5	5		dropped	26	26	0	CR=1;PR=0;SD=8;PD=10	19	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG001]
ROW	NCT03146663	ctg_results_bor_2014_2017.txt	0	Best Overall Response	OG001	Arm B	0	<untitled>	(corrected reading)		26			26	26	0	CR=1;PR=0;SD=8;PD=10	19	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[0] :: groups[OG001]
CLASS	NCT03146663	ctg_results_bor_2014_2017.txt	1	Best Overall Response (in Evaluable for Response Set)	OG000	Arm A	0	<untitled>	(all 5 categories)		17		kept=4;dropped=1;overwritten=0	17	17	0	CR=0;PR=2;SD=6;PD=8	16	unsupported	none	False	RECOVERABLE	dropped: Not evaluable	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[1] :: groups[OG000]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	1	Best Overall Response (in Evaluable for Response Set)	OG000	Arm A	0	<untitled>	Complete response	0	0	CR	kept	17	17	0	CR=0;PR=2;SD=6;PD=8	16	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[1] :: groups[OG000]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	1	Best Overall Response (in Evaluable for Response Set)	OG000	Arm A	0	<untitled>	Partial response	2	2	PR	kept	17	17	0	CR=0;PR=2;SD=6;PD=8	16	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[1] :: groups[OG000]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	1	Best Overall Response (in Evaluable for Response Set)	OG000	Arm A	0	<untitled>	Stable disease	6	6	SD	kept	17	17	0	CR=0;PR=2;SD=6;PD=8	16	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[1] :: groups[OG000]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	1	Best Overall Response (in Evaluable for Response Set)	OG000	Arm A	0	<untitled>	Progressive disease	8	8	PD	kept	17	17	0	CR=0;PR=2;SD=6;PD=8	16	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[1] :: groups[OG000]
CATEGORY	NCT03146663	ctg_results_bor_2014_2017.txt	1	Best Overall Response (in Evaluable for Response Set)	OG000	Arm A	0	<untitled>	Not evaluable	1	1		dropped	17	17	0	CR=0;PR=2;SD=6;PD=8	16	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[1] :: groups[OG000]
ROW	NCT03146663	ctg_results_bor_2014_2017.txt	1	Best Overall Response (in Evaluable for Response Set)	OG000	Arm A	0	<untitled>	(corrected reading)		17			17	17	0	CR=0;PR=2;SD=6;PD=8	16	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03146663] :: outcomeMeasures[1] :: groups[OG000]
CLASS	NCT03164616	ctg_results_bor_2014_2017.txt	5	Best Objective Response (BoR)	OG000	T + D + SoC	0	<untitled>	(all 5 categories)		335		kept=4;dropped=1;overwritten=0	335	335	0	CR=2;PR=153;SD=120;PD=48	323	unsupported	none	False	RECOVERABLE	dropped: NE	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03164616] :: outcomeMeasures[5] :: groups[OG000]
CATEGORY	NCT03164616	ctg_results_bor_2014_2017.txt	5	Best Objective Response (BoR)	OG000	T + D + SoC	0	<untitled>	CR	2	2	CR	kept	335	335	0	CR=2;PR=153;SD=120;PD=48	323	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03164616] :: outcomeMeasures[5] :: groups[OG000]
CATEGORY	NCT03164616	ctg_results_bor_2014_2017.txt	5	Best Objective Response (BoR)	OG000	T + D + SoC	0	<untitled>	PR	153	153	PR	kept	335	335	0	CR=2;PR=153;SD=120;PD=48	323	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03164616] :: outcomeMeasures[5] :: groups[OG000]
CATEGORY	NCT03164616	ctg_results_bor_2014_2017.txt	5	Best Objective Response (BoR)	OG000	T + D + SoC	0	<untitled>	SD ≥6 weeks	120	120	SD	kept	335	335	0	CR=2;PR=153;SD=120;PD=48	323	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03164616] :: outcomeMeasures[5] :: groups[OG000]
CATEGORY	NCT03164616	ctg_results_bor_2014_2017.txt	5	Best Objective Response (BoR)	OG000	T + D + SoC	0	<untitled>	PD	48	48	PD	kept	335	335	0	CR=2;PR=153;SD=120;PD=48	323	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03164616] :: outcomeMeasures[5] :: groups[OG000]
CATEGORY	NCT03164616	ctg_results_bor_2014_2017.txt	5	Best Objective Response (BoR)	OG000	T + D + SoC	0	<untitled>	NE	12	12		dropped	335	335	0	CR=2;PR=153;SD=120;PD=48	323	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT03164616] :: outcomeMeasures[5] :: groups[OG000]
ROW	NCT03164616	ctg_results_bor_2014_2017.txt	5	Best Objective Response (BoR)	OG000	T + D + SoC	0	<untitled>	(corrected reading)		335			335	335	0	CR=2;PR=153;SD=120;PD=48	323	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03164616] :: outcomeMeasures[5] :: groups[OG000]
CLASS	NCT03164616	ctg_results_bor_2014_2017.txt	5	Best Objective Response (BoR)	OG001	D + SoC	0	<untitled>	(all 5 categories)		330		kept=4;dropped=1;overwritten=0	330	330	0	CR=3;PR=157;SD=107;PD=60	327	unsupported	none	False	RECOVERABLE	dropped: NE	ctg_results_bor_2014_2017.txt :: studies[nct=NCT03164616] :: outcomeMeasures[5] :: groups[OG001]
